video_id,dislikes
vI4LHl4yFuo,4121
BHuH-vySEMA,63
ChF_ypmiIs8,279
XkVwqEdYlNA,360
dRvKm__GrqU,85
oQxKEtoHygY,1611
NsUQU3r2nsM,334
sD_31GJmhUc,109
6ZJghIk7_VA,21
Na7VFFnqWVI,533
arv7U6cfD40,77
jehMXPadHS0,113
IC_lnyn2R2Q,259
NeH_wFJ8lZc,42
6FbdqwlR0H4,3290
ZLFak6N04GY,93
TOdGYZ20oSc,404
fOhB5JyEkOQ,1570
Y0D0s9eIKuw,314
IQYLPEuAClo,1129
hZJDAJDD-uw,238
8oKl_qDJHt4,2404
BLOIU9DpLq4,502
adz_lnvL0qI,27
KjHan6D3O3g,173
66kn6Dcr12E,406
dedaP9ym-hY,922
bAHAwesTLB4,6
DkXD5949qqQ,227
QK0s815RTJk,860
iKjEoPA0LlY,217
HTi1c_tLnqw,375
tT-lTxhW7pY,4732
r4ppTbMcFTo,47
YfOHh5mt9SM,331
hXz4LdA-BRI,55
t7Fa1GUf-LE,119
stMM0EsoGwY,1798
DIM6F38ITsY,31
OkvNxYMyips,55
sukhhtHWgko,136
GSCP2yg-v2g,3335
t5Lz14wu1uw,5714
0vKkwJwL77Y,1518
K4STcvndzbE,150
31Fbv9qRV7s,128
Y62ExbHI4Yk,1033
hphLiGW6FgE,14
yArprk0q9eE,676
JiOXpKU7tWc,253
wwX-RSqxEXc,5
a7NJ6Gek9v4,5109
9OeZYhjyweQ,569
oPM3jxnoqhk,401
ui05f6CoIxA,74
Alt2HGrsfnw,75
ZOBvRs4btvE,2189
XsVy4ImgM0o,89
PKa01AvSATE,173
0bSE-rh7jFg,17
UH0nTHb6OdY,2549
lw_KFCgcvA4,76
BWJY1na9qao,93
r4VJ8o6yqzM,3668
_JhaVNJb3ag,1699
wd8h1iND_ys,338
8qL4lMQQ9IE,2705
kzFHjyysXr0,1165
h-h5Mhlt6O0,1890
t5_dSCu_mLY,9053
QXcbVHFE2bo,216
RQREeUE9eGI,25
3fArI2PZBUo,11
khPLWaBioOs,123922
nUnJQWO4YJY,1277
kZ3xRQOhpQI,9
kz1xzBYppW8,2891
9FVkXIj-wLQ,445
Dm9iTlsaie4,87
SbnJwF7GrWg,227
WOUZxG1JcGI,1001
NvG1FTafzAw,24
1PhdQdJjDZc,3
Jq_98dJuIck,1043
ZeGNvhAsUW8,230
Gjs1QSa9fpI,138
rRzxEiBLQCA,78137
Wl7V4LwkfQE,532
dx0jvrlV_EQ,71
#NAME?,2997
mSgDg1oiOCs,37
AeB90B9__xM,87
32YGGYaUTgE,7
2QHltvwTjSk,272
1UPJ_Uk9s5c,57
#NAME?,409
3UoKswz6OQc,1038
VWFoCcbXqAw,32
UPPkvPe5WJ8,249
sMEmj80EJy8,21
So_guHTJ4Ng,4
GpekGi00XCE,27
a49beT37Bc0,2578
_ASpoeFRTZ0,405
8J2q99ApzGs,48
bcHh116rcV0,174
lzuWvKn80V8,430
dkD1l8iKedE,31
RiVuoe-jaE0,116
2yCp-Dj5-7c,128
wCMHJ8bbTQs,5
oFqHvacY9Kk,39
XiIShINrftE,3830
FO_Ox_dH0M8,118
vZJXXguLysI,9
A8HLnDP6uRM,4458
fO8pPjlFtNw,244
6wpb3YfXGqU,40
xp0m08eOD5U,203
SeVYqisjAQk,138
S-4rhjO6xYg,3557
ozhENW1LDa8,71
zEHRNS-Scrs,15
lJkXbzQPIkM,74
TM8hwHtWSJg,449
zIiIcjfA2-I,73
ii3n7hYQOl4,12651
givBfOQ47OE,7
hMBxriQamIU,223
Ep6-bNu16_I,1949
RUbWdNGaYEg,52
wJ5bOg46D7Y,37
30UjfElERlc,312
agOq6iS4aVw,226
1bSDtlARvPI,582
bo8OYPYRTIY,527
1iUgR_lKn1c,45
eWdZk_88r8I,7
cON3fiEm3Lc,376
o8m2kXgCIMc,123
DrY4EUirqgE,3
6P6Ia5Qj9W0,190
1emNguW5xAA,210
Zzi4EQKBbOY,219
tRbHXZvVMbM,1
ta6sV6WrElE,1420
vfqeeScKVyc,136
iGXYZwZEZa0,4002
aj8mN_7Apcw,7412
vn9mMeWcgoM,27824
exGGotfSuH0,4
JBDWIGpKnwM,2130
a9B4AgwYG4E,293
Z7GkGeZrb2Y,165
Vxww9Ap3DdM,22
vglAsbxMX_Q,841
H4CkXh3FSo8,1322
23QOy9Q2qNI,199
56KYMMGudcU,37151
Zi9MkiQzl20,197
bMfcrZYOAnE,53
aphpJi5jKrM,3355
ySBjb4_JGtY,52
uwUchGQRXKM,665
HKIIgYFhQlE,912
eYJCjVkOImU,929
eiDiKwbGfIY,5522
OPHbqY9LHCs,406
noUH5aYUBx4,1510
K-yazBBF3gE,236
EtfIzNdt9Ac,2604
Wpr2WvQn-kg,213
T7H7uH2t854,222
hu_4yAZVNsU,2649
p2P5jrcNwY4,257
8d_202l55LU,126649
9mwM1VB9qs0,177
GIRJck1pVRA,101
D7sj7L1uLiw,2847
prmQgSpV3fA,284
Oapebl0bADA,646
xLkHEZTSeoU,4256
6xe64i_4GhM,1038
h_67XloYXTc,679
QRis1pHOhj4,145
wzKL-bQKcgA,16325
8I_NkJ8VTEI,54061
t0N7Vv7bafU,64
oxd0unpN_Hw,82
dRvKm__GrqU,392
ZLgE9FBOtTY,638
lV3eV9w0h0U,471
0EbFotkXOiA,391
NVe6fC4Af-w,240
#NAME?,1768
DbF91ZtpGGc,1502
ZWGh7si0Y50,93
c835XURBeLQ,66
CHXD9k19q1Y,367
ZTwOsL-pVzU,65
JVHFMBfG-cM,38
JOZzku2SrzQ,1890
6ZJghIk7_VA,97
89OP78l9oF0,2468
n4GynhABYdU,45
oD9XpUKD7y4,765
ChF_ypmiIs8,414
dR10LRByhRc,410
vI4LHl4yFuo,4833
NsUQU3r2nsM,486
oiAe-vck-sc,41
AenmqoozqoA,1274
XkVwqEdYlNA,446
sD_31GJmhUc,166
arv7U6cfD40,145
TDqjoaURNOQ,29
hiGqKwy4yM0,38
adz_lnvL0qI,43
QDHcA33yT0I,78
oQxKEtoHygY,1816
QzQpsHScgHs,112
jehMXPadHS0,144
IC_lnyn2R2Q,314
bAHAwesTLB4,42
tymvJ8wowG4,91
Na7VFFnqWVI,598
6kLYXbNZWRs,13
6FbdqwlR0H4,3739
bw_ob5GFi6I,3
ZLFak6N04GY,110
Y0D0s9eIKuw,467
TOdGYZ20oSc,455
fOhB5JyEkOQ,1753
hZJDAJDD-uw,257
KjHan6D3O3g,216
8oKl_qDJHt4,2573
66kn6Dcr12E,435
dedaP9ym-hY,1096
DkXD5949qqQ,285
IjFxx9SrOTU,31
XXXqaYls50o,7
QK0s815RTJk,901
37z3bfXu3BA,47
HTi1c_tLnqw,465
r4ppTbMcFTo,56
eZFvbili87g,29
YfOHh5mt9SM,413
tT-lTxhW7pY,4765
hXz4LdA-BRI,55
HJqALBKE4r4,21
Id2hMkmcIMA,33
t7Fa1GUf-LE,128
P4VipvC54W4,0
stMM0EsoGwY,1897
OkvNxYMyips,61
#NAME?,1545
DIM6F38ITsY,38
sukhhtHWgko,145
GSCP2yg-v2g,3432
t5Lz14wu1uw,6007
0vKkwJwL77Y,1615
0bSE-rh7jFg,23
31Fbv9qRV7s,132
szTpLSf9QhY,16
3fArI2PZBUo,15
Y62ExbHI4Yk,1046
oPM3jxnoqhk,443
hphLiGW6FgE,16
yArprk0q9eE,702
a7NJ6Gek9v4,5475
JiOXpKU7tWc,254
9OeZYhjyweQ,585
Alt2HGrsfnw,84
PKa01AvSATE,173
XsVy4ImgM0o,96
wwX-RSqxEXc,6
BWJY1na9qao,94
lw_KFCgcvA4,87
r4VJ8o6yqzM,3849
8qL4lMQQ9IE,3533
kzFHjyysXr0,1232
_JhaVNJb3ag,1744
wd8h1iND_ys,341
h-h5Mhlt6O0,2003
QXcbVHFE2bo,219
RQREeUE9eGI,28
ZeGNvhAsUW8,261
t5_dSCu_mLY,9412
kz1xzBYppW8,3092
sVfTvLm-7Ac,0
Jq_98dJuIck,1277
SbnJwF7GrWg,234
WOUZxG1JcGI,1105
khPLWaBioOs,129860
1PhdQdJjDZc,3
VWFoCcbXqAw,32
dI5IxmA19jw,11
rRzxEiBLQCA,84383
dx0jvrlV_EQ,73
Gjs1QSa9fpI,148
Wl7V4LwkfQE,564
AeB90B9__xM,89
32YGGYaUTgE,7
iCXQwI2Luw8,8
#NAME?,3076
1UPJ_Uk9s5c,57
oFqHvacY9Kk,44
mSgDg1oiOCs,39
2QHltvwTjSk,276
#NAME?,409
UPPkvPe5WJ8,334
F4Q3kWZ369A,24
3UoKswz6OQc,1046
bcHh116rcV0,176
dkD1l8iKedE,31
sMEmj80EJy8,22
So_guHTJ4Ng,4
GpekGi00XCE,29
MYmQlBpF5e0,436
skFCPu6elew,44
ozhENW1LDa8,71
_ASpoeFRTZ0,414
a49beT37Bc0,2681
lzuWvKn80V8,439
RiVuoe-jaE0,115
RBpLVXNN6i0,40
2yCp-Dj5-7c,128
NvG1FTafzAw,25
SqyPQ5eAgCY,9
XiIShINrftE,4030
8J2q99ApzGs,59
vZJXXguLysI,9
FO_Ox_dH0M8,118
xp0m08eOD5U,220
fO8pPjlFtNw,246
6wpb3YfXGqU,45
A8HLnDP6uRM,4552
OmM425PFd3Y,0
S-4rhjO6xYg,3703
SeVYqisjAQk,141
30UjfElERlc,312
zEHRNS-Scrs,15
lJkXbzQPIkM,76
givBfOQ47OE,7
TM8hwHtWSJg,457
ii3n7hYQOl4,13164
zIiIcjfA2-I,73
2vQ_fnlvvr8,9
hMBxriQamIU,245
Ep6-bNu16_I,1990
b9lb2x_OHOk,569
Dc6ZDo9ViNA,1479
eiDiKwbGfIY,9789
EajOkkJ80uc,311
OPHbqY9LHCs,768
gG_XI2jXMKs,363
K-yazBBF3gE,450
noUH5aYUBx4,2103
QRis1pHOhj4,477
T7H7uH2t854,862
p2P5jrcNwY4,424
9mwM1VB9qs0,408
EtfIzNdt9Ac,2990
ZWGh7si0Y50,247
hu_4yAZVNsU,2955
D7sj7L1uLiw,3386
prmQgSpV3fA,408
c835XURBeLQ,307
Oapebl0bADA,871
t0N7Vv7bafU,193
8d_202l55LU,130836
6xe64i_4GhM,1247
xLkHEZTSeoU,4702
oxd0unpN_Hw,154
dRvKm__GrqU,632
h_67XloYXTc,868
wzKL-bQKcgA,19531
NVe6fC4Af-w,304
h_-JFUci0BM,118
8I_NkJ8VTEI,57285
CHXD9k19q1Y,618
fZYtg2BTWBI,112
hiGqKwy4yM0,98
lV3eV9w0h0U,563
_odvYvbW9VM,185
0EbFotkXOiA,469
ZLgE9FBOtTY,715
#NAME?,2233
6ZJghIk7_VA,157
DbF91ZtpGGc,1621
n4GynhABYdU,88
oiAe-vck-sc,68
JVHFMBfG-cM,126
qVYwqepVCY0,344
ZTwOsL-pVzU,116
JOZzku2SrzQ,1956
89OP78l9oF0,2647
AenmqoozqoA,1607
sD_31GJmhUc,177
BR7AnZ3S8u8,88
ChF_ypmiIs8,476
oD9XpUKD7y4,839
dR10LRByhRc,479
NsUQU3r2nsM,522
TDqjoaURNOQ,45
X9QiHlEC22U,244
vI4LHl4yFuo,5428
tymvJ8wowG4,96
XkVwqEdYlNA,496
37z3bfXu3BA,84
arv7U6cfD40,154
dmtTnGlTUI0,72
QzQpsHScgHs,130
oQxKEtoHygY,1918
adz_lnvL0qI,45
jehMXPadHS0,169
IC_lnyn2R2Q,338
Na7VFFnqWVI,647
bAHAwesTLB4,42
Y0D0s9eIKuw,538
ZLFak6N04GY,129
6FbdqwlR0H4,3973
6kLYXbNZWRs,15
bw_ob5GFi6I,3
fOhB5JyEkOQ,1959
TOdGYZ20oSc,472
KjHan6D3O3g,251
XXXqaYls50o,9
hZJDAJDD-uw,262
8oKl_qDJHt4,2773
IjFxx9SrOTU,35
YfOHh5mt9SM,470
dedaP9ym-hY,1233
DkXD5949qqQ,314
HTi1c_tLnqw,532
66kn6Dcr12E,446
eZFvbili87g,38
QK0s815RTJk,930
r4ppTbMcFTo,63
tT-lTxhW7pY,4779
Id2hMkmcIMA,34
t7Fa1GUf-LE,132
HJqALBKE4r4,28
cZxOvNxbi7U,8
stMM0EsoGwY,1979
P4VipvC54W4,0
#NAME?,1593
DWG2mSSBi8U,505
OkvNxYMyips,61
sukhhtHWgko,148
GSCP2yg-v2g,3545
0bSE-rh7jFg,27
0vKkwJwL77Y,1675
3fArI2PZBUo,16
hphLiGW6FgE,16
31Fbv9qRV7s,133
DIM6F38ITsY,41
szTpLSf9QhY,17
t5Lz14wu1uw,6357
Y62ExbHI4Yk,1053
oPM3jxnoqhk,476
9OeZYhjyweQ,605
yArprk0q9eE,725
JiOXpKU7tWc,257
IbmvDn6I6sI,4
eQTcXGk9BRk,7
XsVy4ImgM0o,106
a7NJ6Gek9v4,5882
Alt2HGrsfnw,86
lw_KFCgcvA4,91
PKa01AvSATE,173
wwX-RSqxEXc,6
BWJY1na9qao,94
8qL4lMQQ9IE,3951
kzFHjyysXr0,1266
RQREeUE9eGI,28
wd8h1iND_ys,344
h-h5Mhlt6O0,2067
1PhdQdJjDZc,4
QXcbVHFE2bo,226
ZeGNvhAsUW8,283
_JhaVNJb3ag,1789
t5_dSCu_mLY,9657
kz1xzBYppW8,3229
Jq_98dJuIck,1436
SbnJwF7GrWg,243
khPLWaBioOs,135786
sVfTvLm-7Ac,0
dI5IxmA19jw,11
VWFoCcbXqAw,33
WOUZxG1JcGI,1152
Gjs1QSa9fpI,154
rRzxEiBLQCA,88851
KKwmGuQaMfo,47
Wl7V4LwkfQE,580
32YGGYaUTgE,7
dx0jvrlV_EQ,81
skFCPu6elew,54
oFqHvacY9Kk,47
iCXQwI2Luw8,9
#NAME?,3140
mSgDg1oiOCs,42
AeB90B9__xM,91
1UPJ_Uk9s5c,58
IR8k4uYnTfI,59
#NAME?,409
sMEmj80EJy8,22
F4Q3kWZ369A,26
acVAwLTe3lM,0
So_guHTJ4Ng,4
3UoKswz6OQc,1064
bcHh116rcV0,176
2QHltvwTjSk,281
MYmQlBpF5e0,441
ozhENW1LDa8,71
NvG1FTafzAw,25
_ASpoeFRTZ0,420
8J2q99ApzGs,62
a49beT37Bc0,2769
RBpLVXNN6i0,41
dkD1l8iKedE,32
lzuWvKn80V8,446
RiVuoe-jaE0,115
SqyPQ5eAgCY,9
#NAME?,109
XiIShINrftE,4181
2yCp-Dj5-7c,128
vZJXXguLysI,10
FO_Ox_dH0M8,118
xp0m08eOD5U,238
6wpb3YfXGqU,46
fO8pPjlFtNw,249
A8HLnDP6uRM,4642
hOulcmOHCIQ,5428
v9wbMzkVseE,2027
FnAx2bLICOo,923
JcdLF6XQ0iw,8202
1Znl8OUBa_o,3770
SO0HTI8QuQU,73
GjDK_6NtYGQ,4301
I-xZz2OabW0,1650
4vZJn6r0dRw,1064
8bXF29AeVQc,163
D0N3qaqXymY,83
b9lb2x_OHOk,1132
1iGBHh1q0Kg,232
W-KEuvd3S-Q,1246
r1x0X5PCYak,2303
0IC3II1i5yM,225
AEAHRq62p3Q,43
Dc6ZDo9ViNA,2238
2--Pg-y3xNk,34
25Uouf_9DUk,6
plnzNgtvvJo,20
muAPJiMho2Y,290
bUijOzaPfr8,335
_Lp5iMI8RWc,1423
eiDiKwbGfIY,12002
EajOkkJ80uc,556
lSXxEdaOqgU,521
ukqJTaHm-xc,261
gG_XI2jXMKs,625
ifkRhaEDzzo,539
OPHbqY9LHCs,830
OsSKFlk8oEo,185
QRis1pHOhj4,690
yfxJHGhaECA,16
K-yazBBF3gE,550
T7H7uH2t854,1074
ODLwIlXK-9o,15
noUH5aYUBx4,2378
4h-XOckOwN8,6092
9mwM1VB9qs0,510
ZWGh7si0Y50,331
rBFyZRQ9Jeg,48
c835XURBeLQ,463
de7GaRwrr8Q,72
JDnfux-fSJU,240
t0N7Vv7bafU,254
prmQgSpV3fA,475
hu_4yAZVNsU,3180
D7sj7L1uLiw,3632
Oapebl0bADA,1036
v_5qKt7M5fM,160
8d_202l55LU,132439
oxd0unpN_Hw,198
uJNKApY1Gys,159
dRvKm__GrqU,743
6xe64i_4GhM,1339
CHXD9k19q1Y,723
h_-JFUci0BM,178
wzKL-bQKcgA,21286
IfkWuQY0ti8,41
xLkHEZTSeoU,4997
h_67XloYXTc,974
_odvYvbW9VM,218
n4GynhABYdU,94
hiGqKwy4yM0,147
6ZJghIk7_VA,192
8I_NkJ8VTEI,58327
lV3eV9w0h0U,600
#NAME?,2349
fZYtg2BTWBI,131
0EbFotkXOiA,499
oiAe-vck-sc,77
DbF91ZtpGGc,1661
JVHFMBfG-cM,136
nPtNK9kitO4,117
dmtTnGlTUI0,99
4bWmB3cscBs,18
bw_ob5GFi6I,11
AenmqoozqoA,1871
JOZzku2SrzQ,1983
89OP78l9oF0,2793
ChF_ypmiIs8,510
X9QiHlEC22U,340
sD_31GJmhUc,186
BR7AnZ3S8u8,91
oD9XpUKD7y4,893
TDqjoaURNOQ,67
dR10LRByhRc,506
NsUQU3r2nsM,525
vI4LHl4yFuo,6005
37z3bfXu3BA,114
adz_lnvL0qI,45
tymvJ8wowG4,103
XkVwqEdYlNA,528
arv7U6cfD40,159
QzQpsHScgHs,138
6kLYXbNZWRs,15
oQxKEtoHygY,2028
jehMXPadHS0,185
bAHAwesTLB4,42
Na7VFFnqWVI,681
IC_lnyn2R2Q,356
Y0D0s9eIKuw,609
ZLFak6N04GY,143
6FbdqwlR0H4,4199
3_keXD1yV3E,56
OGdfc7MA_qY,14
NP9HAYTK1cU,329
TOdGYZ20oSc,492
KjHan6D3O3g,281
cZxOvNxbi7U,12
hZJDAJDD-uw,277
fOhB5JyEkOQ,2171
IjFxx9SrOTU,39
YfOHh5mt9SM,513
XXXqaYls50o,9
eZFvbili87g,43
DkXD5949qqQ,337
HTi1c_tLnqw,593
dedaP9ym-hY,1332
pWqef6cbwzI,1826
yI2k6OKsSVw,164
r4ppTbMcFTo,71
QK0s815RTJk,956
66kn6Dcr12E,448
tT-lTxhW7pY,4781
8oKl_qDJHt4,2803
HJqALBKE4r4,30
DWG2mSSBi8U,583
OkvNxYMyips,61
t7Fa1GUf-LE,139
#NAME?,1622
P4VipvC54W4,0
sukhhtHWgko,150
hphLiGW6FgE,16
3fArI2PZBUo,16
GSCP2yg-v2g,3629
0bSE-rh7jFg,30
0vKkwJwL77Y,1721
31Fbv9qRV7s,138
stMM0EsoGwY,2053
DIM6F38ITsY,45
t5Lz14wu1uw,6579
szTpLSf9QhY,18
Y62ExbHI4Yk,1060
oPM3jxnoqhk,510
9OeZYhjyweQ,614
yArprk0q9eE,741
JiOXpKU7tWc,262
eQTcXGk9BRk,8
a7NJ6Gek9v4,6299
lw_KFCgcvA4,92
XsVy4ImgM0o,110
wwX-RSqxEXc,6
PKa01AvSATE,173
BWJY1na9qao,94
kzFHjyysXr0,1292
8qL4lMQQ9IE,4355
wd8h1iND_ys,346
h-h5Mhlt6O0,2105
1PhdQdJjDZc,4
_JhaVNJb3ag,1837
QXcbVHFE2bo,229
ZeGNvhAsUW8,305
skFCPu6elew,55
kz1xzBYppW8,3301
khPLWaBioOs,140271
SbnJwF7GrWg,251
Jq_98dJuIck,1574
sVfTvLm-7Ac,0
dI5IxmA19jw,11
VWFoCcbXqAw,33
rRzxEiBLQCA,91898
WOUZxG1JcGI,1173
Gjs1QSa9fpI,159
KKwmGuQaMfo,49
32YGGYaUTgE,8
iCXQwI2Luw8,9
Wl7V4LwkfQE,589
dx0jvrlV_EQ,86
oFqHvacY9Kk,48
IR8k4uYnTfI,60
mSgDg1oiOCs,42
#NAME?,3188
0XARMt12oFk,1017
8jp3SxojXpU,261
p_IwENcMPOA,644
NePlddZpNKs,2743
R9OHn5ZF4Uo,504
MC5bNVTMxyQ,638
sgT2Ozn17_c,293
fupYIggOq38,614
JRAOdRq-1lw,627
QerVvvNem1w,5669
v9wbMzkVseE,4222
JJgiKhhpGvQ,1142
hOulcmOHCIQ,7731
zFuOksI6AVg,176
FnAx2bLICOo,1368
D2UE_Gw7XpI,416
1j_k5WCFShQ,1252
0-M5C7sQdGI,47
JcdLF6XQ0iw,10570
3YVzBkKAbAs,220
oYvw0GryNs8,2175
msfPaXGuSbo,186
z0UNp33SUTE,159
KOJnOCdBr4s,125
D0N3qaqXymY,723
B3JFSL8AA70,2443
2--Pg-y3xNk,474
FYaxa4r-fRw,41
SO0HTI8QuQU,221
plnzNgtvvJo,339
1Znl8OUBa_o,4546
csqXekWeBYo,55
GjDK_6NtYGQ,4882
8bXF29AeVQc,212
4vZJn6r0dRw,1252
MXFhiN0tM3s,323
fA9Ypn3jQw0,17
0IC3II1i5yM,439
b9lb2x_OHOk,1197
AEAHRq62p3Q,158
W-KEuvd3S-Q,1689
r1x0X5PCYak,2792
25Uouf_9DUk,54
74LFfWHc0oo,566
NWeCToDgdxU,342
muAPJiMho2Y,454
bUijOzaPfr8,405
Dc6ZDo9ViNA,2427
Jze8utzpLhg,20
eiDiKwbGfIY,13501
_Lp5iMI8RWc,1655
sUAQS-xDtYs,148
OsSKFlk8oEo,260
ukqJTaHm-xc,293
2ckenWENyUg,417
SETyZLN0UmI,66
gG_XI2jXMKs,688
lSXxEdaOqgU,614
ifkRhaEDzzo,663
OPHbqY9LHCs,860
yfxJHGhaECA,20
QaEx2A7p9Dk,81
QRis1pHOhj4,748
ODLwIlXK-9o,19
84p7f-Rh-RY,362
T7H7uH2t854,1113
K-yazBBF3gE,567
noUH5aYUBx4,2536
ZWGh7si0Y50,394
9mwM1VB9qs0,541
4h-XOckOwN8,7744
HqXKEgTYZBQ,1760
JDnfux-fSJU,259
de7GaRwrr8Q,85
c835XURBeLQ,492
rBFyZRQ9Jeg,53
76LcOD4aY-o,5
UelDrZ1aFeY,105
WbOuZDPU7iI,18
t0N7Vv7bafU,262
prmQgSpV3fA,530
D7sj7L1uLiw,3750
Oapebl0bADA,1181
hu_4yAZVNsU,3353
oxd0unpN_Hw,219
CHXD9k19q1Y,794
uJNKApY1Gys,168
dRvKm__GrqU,808
6xe64i_4GhM,1363
wzKL-bQKcgA,22703
h_-JFUci0BM,193
fZYtg2BTWBI,136
IfkWuQY0ti8,41
xLkHEZTSeoU,5108
h_67XloYXTc,1037
JVHFMBfG-cM,143
_odvYvbW9VM,231
n4GynhABYdU,98
hiGqKwy4yM0,175
6ZJghIk7_VA,213
lV3eV9w0h0U,619
8I_NkJ8VTEI,58726
#NAME?,2414
0EbFotkXOiA,523
oiAe-vck-sc,79
DbF91ZtpGGc,1682
4bWmB3cscBs,20
LFhT6H6pRWg,218841
dmtTnGlTUI0,127
bw_ob5GFi6I,18
X9QiHlEC22U,471
AenmqoozqoA,2094
TDqjoaURNOQ,87
ChF_ypmiIs8,537
sD_31GJmhUc,195
JOZzku2SrzQ,2009
dR10LRByhRc,524
oD9XpUKD7y4,937
89OP78l9oF0,2908
tymvJ8wowG4,110
NsUQU3r2nsM,527
37z3bfXu3BA,131
adz_lnvL0qI,46
vI4LHl4yFuo,6341
h1bXpNJ5zK0,2
QzQpsHScgHs,144
XkVwqEdYlNA,549
arv7U6cfD40,165
oQxKEtoHygY,2122
bAHAwesTLB4,42
jVbuBGSfLC4,11
jehMXPadHS0,198
6kLYXbNZWRs,15
IGhC2EwCAWM,2001
Na7VFFnqWVI,710
Y0D0s9eIKuw,670
3_keXD1yV3E,59
ZLFak6N04GY,153
cZxOvNxbi7U,13
NP9HAYTK1cU,504
6FbdqwlR0H4,4363
OGdfc7MA_qY,14
KjHan6D3O3g,320
TOdGYZ20oSc,504
EIer2-KAn7o,5
fOhB5JyEkOQ,2351
IjFxx9SrOTU,40
hZJDAJDD-uw,309
eZFvbili87g,46
XXXqaYls50o,9
dedaP9ym-hY,1392
YfOHh5mt9SM,547
pWqef6cbwzI,1836
HTi1c_tLnqw,634
yI2k6OKsSVw,175
DkXD5949qqQ,352
QK0s815RTJk,972
66kn6Dcr12E,455
r4ppTbMcFTo,74
Nk5yOFCsNeE,3274
tT-lTxhW7pY,4786
HJqALBKE4r4,32
8oKl_qDJHt4,2820
Id2hMkmcIMA,35
DWG2mSSBi8U,638
t7Fa1GUf-LE,146
OkvNxYMyips,61
P4VipvC54W4,0
hphLiGW6FgE,17
31Fbv9qRV7s,142
GSCP2yg-v2g,3697
3fArI2PZBUo,16
0bSE-rh7jFg,31
0vKkwJwL77Y,1758
DIM6F38ITsY,46
stMM0EsoGwY,2108
Vf76O7y-7pk,9
t5Lz14wu1uw,7051
a7NJ6Gek9v4,6570
oPM3jxnoqhk,531
Y62ExbHI4Yk,1061
9OeZYhjyweQ,631
yArprk0q9eE,747
JiOXpKU7tWc,264
lw_KFCgcvA4,96
eQTcXGk9BRk,12
wwX-RSqxEXc,6
MFWF9dU5Zc0,21328
_lUiJsnGXh8,643
2ktuvx9hrMw,945
a2bjPDkFR40,2343
7ghv9MJHlfs,172
Pymm6cmE9uQ,211
azVAxbETWmk,665
aMQbRpxgFvs,1442
0XARMt12oFk,1600
P-2r8XEuCII,870
0-7wMD5ISIs,3239
NePlddZpNKs,7688
nHaBEgkMQVw,163
iZpxzfMkVzM,74
mEAZB6QEJwQ,222
-7AZX5Xtiks,416
Yb2YuC7UbwI,891
8jp3SxojXpU,553
p_IwENcMPOA,1013
-2b4qSoMnKE,199
kwvbLx9M6-s,212
mN-rI2I0HaQ,55
LS5ZSkHUqBQ,108
R9OHn5ZF4Uo,916
JJgiKhhpGvQ,3068
IJKjMIU55pE,283
2X9eJF1nLiY,316
fupYIggOq38,1028
Wo5XO8Y8lzE,43
#NAME?,61
JRAOdRq-1lw,898
o495cZqcvAQ,72
MJGkm0UwNRk,81
8rQT3PWQoNI,40
D2UE_Gw7XpI,700
v9wbMzkVseE,4484
wHedpg7buow,231
mwiKZ4qmRnQ,365
2pVHOaT9CZ4,74
Y6zucdAzNi4,4
IywiodrtyfM,144
zFuOksI6AVg,239
VH-DA0YgHHU,117
B2YCf8dTkIM,132
0-M5C7sQdGI,97
RGSgCyQydgc,510
FnAx2bLICOo,1480
K5x_3QzLY0U,240
1j_k5WCFShQ,1469
cqHZTqr8u-s,126
AZ4sakIfXUE,533
whNT1a3igGo,97
FYaxa4r-fRw,88
JcdLF6XQ0iw,12142
z0UNp33SUTE,213
BBQ-2BUGQv8,270
msfPaXGuSbo,270
GMNkrW7jlQM,386
3YVzBkKAbAs,281
8uvIPHtKoQQ,298
KOJnOCdBr4s,149
KcFQfFB5LDA,31
5iVxBDPlbc4,66
B3JFSL8AA70,2872
D0N3qaqXymY,811
csqXekWeBYo,0
2--Pg-y3xNk,562
FfSXmbAGl8A,26
plnzNgtvvJo,463
SO0HTI8QuQU,240
1Znl8OUBa_o,4805
GjDK_6NtYGQ,5091
VAk6bUhETHM,49
MXFhiN0tM3s,426
4vZJn6r0dRw,1286
0IC3II1i5yM,479
b9lb2x_OHOk,1207
AEAHRq62p3Q,165
W-KEuvd3S-Q,1997
74LFfWHc0oo,664
r1x0X5PCYak,2965
25Uouf_9DUk,60
NWeCToDgdxU,391
muAPJiMho2Y,653
bUijOzaPfr8,414
fA9Ypn3jQw0,35
Dc6ZDo9ViNA,2465
eiDiKwbGfIY,14917
Jze8utzpLhg,20
_Lp5iMI8RWc,1732
sUAQS-xDtYs,161
2ckenWENyUg,548
OsSKFlk8oEo,291
ukqJTaHm-xc,303
SETyZLN0UmI,74
gG_XI2jXMKs,710
lSXxEdaOqgU,635
ifkRhaEDzzo,729
QaEx2A7p9Dk,139
OPHbqY9LHCs,874
QRis1pHOhj4,783
ODLwIlXK-9o,20
84p7f-Rh-RY,398
T7H7uH2t854,1120
K-yazBBF3gE,576
4h-XOckOwN8,8449
9mwM1VB9qs0,550
noUH5aYUBx4,2643
UelDrZ1aFeY,156
JDnfux-fSJU,264
c835XURBeLQ,497
de7GaRwrr8Q,87
